176.265373699088,-9.65516909032938
220.152941889221,-9.88817900322038
118.925227255125,-9.60657975023583
141.319789214117,-9.79021723074037
145.988320471572,-9.81638862614716
166.680443394885,-9.47027778834607
186.766267267867,-9.8407881944064
289.540568872913,-9.40470204703796
18.1440212186063,-9.75358994129309
22.0328455223601,-9.85291396332533
22.8160064282617,-9.34065729082457
30.7282705356023,-9.13781809860122
42.5446434371984,-9.75081424798307
53.2894256633698,-9.89360368436428
60.6968558440563,-9.31411298717943
69.7640146680259,-9.66932446482593
73.3805323988523,-9.70804137613182
105.034768732071,-9.48890592425887
107.790115020442,-9.72401570335746
115.526994765742,-9.00659334962227
127.452947985932,-9.76430921922848
145.674831513467,-8.69733171064586
150.264357042016,-9.89387217653204
154.080521573127,-9.39084963782741
158.341494732775,-9.78444527737945
166.466069992026,-8.17935943401762
181.246252498214,-8.63782182165953
182.914321810989,-9.60220950879936
191.529131512791,-9.76601350424478
194.332584940107,-8.93132391126147
196.640193455979,-9.58544607870301
207.366206465805,-9.36741991384775
210.095297948878,-9.57152634774039
215.93026101619,-9.61076446102758
217.939031880399,-9.46006506146237
222.700755091864,-9.63035664766644
224.994119598194,-9.85228651563999
227.440003745217,-9.09097504563259
232.100503583006,-9.88229230920975
238.683313385381,-9.88114597396745
242.45016541386,-9.86198250411699
245.817735990137,-9.67402064326313
252.825803030948,-8.84475389083949
273.331964444697,-9.89252261370678
275.566162759417,-9.15641863411343
290.358625523085,-9.44795477171444
294.11112561755,-9.08318673593701
300.921245331457,-9.86737520031595
311.030049021333,-9.13120251136305
1.21942146426574,-8.28426383155877
2.14251819705474,-9.52580953430265
3.43734555898121,-9.76126487729694
4.63141987031625,-8.38500892676304
6.38041634774315,-9.5783341252655
5.73146991877637,-9.09724176987746
8.6162163964692,-9.3817563520851
8.14961173199629,-8.899585554589
14.9979430503014,-9.86563854056787
15.5874218758165,-9.14538065371007
18.9358455544472,-9.69920857588113
19.2736579796676,-9.2806314899505
23.2135397018736,-7.80292662942406
27.0242130427162,-9.47285342479253
28.687298265675,-8.9015297108313
28.8733853995631,-9.88847389956743
32.2016978487883,-9.80208512979371
33.8848032586778,-9.22284198152767
32.4335469198483,-8.92513165089462
34.4950498648887,-9.63630865819916
36.0359700616971,-9.75914232571549
36.7444265293469,-9.62581546445169
40.8910595410117,-9.0021053262216
43.4224243546469,-8.6260584156262
46.3160861509165,-9.79663481173183
47.9345216059504,-9.71766900944026
50.1476097018827,-8.494856727565
51.8763915887035,-9.14672814177292
55.5770352578779,-9.53994722685477
57.2764983861307,-9.51604554503559
56.8803596293292,-9.88995778512601
57.6921088092199,-9.87535882199798
61.9747329492239,-9.88355764562464
63.9435245262323,-9.87933311859716
65.2906615999058,-9.39666400110725
68.0110821331818,-9.53601093494326
68.8181445769935,-9.66675817612583
72.4784503251421,-9.72827304345146
76.3473948821565,-9.68868452584328
78.4548080614984,-9.52399931393332
80.1414556884095,-9.77876368365885
80.7995393016619,-9.56055880987174
84.0115141105352,-9.69612946925478
85.4924867966944,-9.65558093879602
90.8011540221421,-9.766773786238
91.6675836918589,-9.15235370208695
93.3945422321815,-8.76307152215222
94.3403756939761,-9.22189169006981
96.2819732594918,-8.1072663742853
97.4121688787173,-9.7395722372263
99.7497520760506,-9.66623444970968
103.27306764551,-9.88532693014073
104.734457992479,-8.48366211115771
106.54137588221,-8.70938543303863
109.644603719226,-9.70350928061105
112.261385577436,-9.83373673542638
113.988090680234,-8.58203520106498
114.585258832877,-9.09829141942145
114.396347565106,-9.87490056425321
118.15663333492,-8.28013221237773
117.332243549904,-8.64228609796405
121.872779821832,-9.6481371236914
122.716683936996,-9.79523042809049
125.204307245401,-8.80478726225066
129.958655804343,-9.07603745119402
130.738075220126,-9.40830339467033
135.831523424234,-9.43120076233168
134.458282272054,-9.72186180141478
137.493896636744,-9.450503541109
138.830368658388,-8.93552519197464
142.313632322629,-9.71252061627736
140.522689049288,-9.82916869073789
141.85576350427,-9.07345100168422
147.679346855935,-9.70617633956055
148.609139809639,-9.86317839231796
150.322264332872,-9.10079211929713
149.385059929571,-9.50561970086216
151.048875564222,-9.35167103777378
152.822961233212,-9.82069831377929
156.68445258722,-7.84847487132455
159.811087768999,-9.76843141659837
161.855457195299,-9.63379524401158
163.397468172318,-9.16722681868193
165.545251887264,-9.62692848411278
167.283677356501,-8.33936682453161
167.405901584339,-9.7527547781517
168.553729149779,-9.39540637259852
171.524005605858,-9.84265868169069
173.597763042975,-9.15705262912487
174.759018773015,-9.75658389822448
175.328052627013,-8.99357447256619
177.705104036939,-9.40964952325169
178.350217107388,-9.81471413991075
180.080747345136,-9.67561261138154
181.081013980962,-9.71638404670487
183.852251109343,-9.70704954336306
185.539425894028,-8.92073797967854
186.744478795494,-7.51720362240709
187.281091892494,-9.69093644311069
188.674877725261,-9.81082261129349
189.740594215155,-8.56843142315962
193.626503415711,-9.799273903448
194.311032826036,-9.76328335652803
202.119531904077,-9.52403701168278
202.792674313946,-8.92964166447657
204.535734092969,-8.74935753671932
204.204954433246,-9.48240091407239
205.752263069004,-9.85981034157787
209.047578832726,-9.24114561700103
210.57464622177,-8.67704530949869
210.840007288357,-9.7573807216798
214.649725747242,-9.55094089247811
216.882935682859,-9.47456912125137
220.750999748006,-9.54719662296554
221.209999700094,-9.84137971111512
223.282224378661,-9.07737437721606
226.037757277485,-8.74205816414871
225.611026102822,-9.23510467530118
229.638472822472,-9.7996424701478
231.384206284982,-9.49141791624259
232.026843724155,-9.24424884303119
235.206900280611,-8.2722740919344
235.312627182181,-9.86844328895348
236.105387719674,-7.87599815690947
237.000786260881,-9.44839898023481
240.906799324776,-9.52754238199471
243.053184106922,-9.02605078577262
246.835724575542,-9.36114966237262
247.311895159624,-9.76039943514858
249.382041783133,-9.57037475163186
250.491764727432,-9.37950784264249
250.250090221705,-9.83224592639377
254.670266257571,-9.79130852001249
256.47851630848,-8.57556681504151
259.348783966639,-9.28473922216382
258.157079919163,-9.46739307741457
260.194682689268,-9.562552246404
263.11035833469,-9.59154971176204
265.673680801398,-9.27063618483494
266.131783847557,-9.31163910697811
267.526261197909,-9.09643135792065
